0.01,0.016582914572864427,563
0.1,0.015075376884422176,515
0.01,0.016582914572864427,568
0.01,0.014070351758794009,567
0.01,0.013567839195979925,562
0.01,0.014070351758794009,566
0.01,0.015577889447236148,557
0.01,0.015577889447236148,565
0.1,0.013567839195979925,507
0.01,0.01859296482412065,573
0.1,0.016080402010050232,508
0.01,0.015577889447236148,563
0.1,0.014572864321608092,506
0.01,0.016582914572864427,571
0.1,0.014572864321608092,519
0.01,0.017587939698492483,563
0.1,0.014572864321608092,510
0.1,0.014572864321608092,509
0.1,0.013567839195979925,509
0.1,0.015577889447236148,520
0.01,0.014070351758794009,574
0.01,0.015577889447236148,566
0.01,0.014070351758794009,560
0.01,0.014572864321608092,565
0.01,0.015075376884422176,571
0.01,0.016080402010050232,566
0.01,0.014070351758794009,565
0.01,0.016080402010050232,562
0.01,0.015577889447236148,560
0.1,0.015075376884422176,511
0.1,0.012562814070351758,515
0.1,0.015075376884422176,508
0.1,0.014572864321608092,515
0.01,0.014572864321608092,568
0.1,0.016582914572864427,512
0.1,0.014070351758794009,512
0.01,0.013567839195979925,545
0.01,0.015075376884422176,563
0.01,0.014572864321608092,566
0.01,0.015577889447236148,571
0.1,0.016080402010050232,508
0.01,0.015577889447236148,567
0.01,0.017587939698492483,564
0.1,0.013065326633165841,506
0.1,0.013065326633165841,505
0.1,0.013567839195979925,510
0.01,0.0170854271356784,565
0.01,0.014070351758794009,573
0.01,0.016582914572864427,569
0.01,0.016080402010050232,566
0.01,0.016582914572864427,570
0.1,0.016582914572864427,504
0.01,0.015075376884422176,567
0.01,0.016080402010050232,577
0.01,0.014070351758794009,568
0.1,0.014572864321608092,506
0.01,0.015075376884422176,565
0.01,0.015075376884422176,561
0.01,0.015577889447236148,566
0.1,0.015577889447236148,509
0.01,0.016582914572864427,564
0.1,0.015075376884422176,511
0.01,0.016080402010050232,564
0.01,0.016080402010050232,567
0.01,0.014572864321608092,563
0.01,0.016582914572864427,566
0.01,0.015075376884422176,563
0.1,0.012562814070351758,512
0.01,0.015577889447236148,564
0.01,0.014070351758794009,574
0.01,0.014572864321608092,567
0.1,0.014070351758794009,512
0.01,0.013567839195979925,567
0.1,0.015075376884422176,509
0.1,0.015075376884422176,514
0.01,0.013567839195979925,572
0.01,0.016080402010050232,564
0.01,0.016080402010050232,564
0.1,0.015577889447236148,502
0.01,0.014572864321608092,569
0.01,0.016582914572864427,555
0.01,0.014572864321608092,567
0.01,0.013065326633165841,569
0.01,0.013065326633165841,568
0.01,0.014070351758794009,569
0.01,0.015577889447236148,572
0.01,0.016582914572864427,567
0.01,0.0170854271356784,563
0.1,0.015075376884422176,510
0.01,0.015075376884422176,567
0.1,0.014572864321608092,508
0.01,0.014572864321608092,565
0.1,0.015577889447236148,505
0.01,0.015577889447236148,562
0.01,0.015075376884422176,571
0.01,0.016080402010050232,562
0.01,0.013567839195979925,564
0.01,0.015075376884422176,564
0.01,0.018090452261306456,566
0.1,0.015075376884422176,514
0.01,0.013567839195979925,575
0.01,0.014572864321608092,569
0.01,0.016080402010050232,569
0.1,0.015577889447236148,506
0.01,0.015577889447236148,566
0.1,0.015577889447236148,515
0.1,0.014572864321608092,485
0.1,0.015577889447236148,500
0.01,0.016080402010050232,568
0.01,0.015075376884422176,568
0.01,0.016582914572864427,566
0.1,0.013567839195979925,504
0.01,0.013567839195979925,568
0.01,0.014572864321608092,566
0.01,0.017587939698492483,566
0.01,0.015577889447236148,566
0.01,0.015075376884422176,568
0.01,0.014572864321608092,568
0.01,0.016080402010050232,567
0.01,0.013567839195979925,566
0.1,0.015075376884422176,506
0.01,0.015075376884422176,556
0.1,0.016080402010050232,510
0.01,0.016080402010050232,562
0.01,0.016080402010050232,565
0.1,0.014070351758794009,513
0.01,0.016080402010050232,560
0.01,0.013065326633165841,566
0.01,0.014070351758794009,571
0.01,0.015075376884422176,569
0.1,0.015577889447236148,505
0.01,0.014070351758794009,563
0.1,0.015577889447236148,499
0.01,0.014572864321608092,559
0.01,0.0170854271356784,563
0.1,0.015075376884422176,508
0.01,0.015577889447236148,570
0.1,0.013567839195979925,513
0.1,0.014572864321608092,486
0.01,0.016080402010050232,564
0.01,0.015577889447236148,569
0.01,0.013567839195979925,567
0.1,0.013065326633165841,512
0.1,0.013065326633165841,503
0.1,0.016080402010050232,506
0.01,0.015577889447236148,564
0.01,0.014572864321608092,567
0.01,0.014070351758794009,564
0.01,0.014572864321608092,564
0.01,0.0170854271356784,563
0.01,0.016080402010050232,565
0.01,0.014070351758794009,567
0.1,0.014070351758794009,512
0.01,0.015075376884422176,563
0.1,0.014070351758794009,510
0.1,0.014070351758794009,509
0.1,0.015075376884422176,511
0.01,0.0170854271356784,563
0.01,0.015075376884422176,563
0.01,0.015075376884422176,561
0.1,0.013567839195979925,513
0.01,0.0170854271356784,563
0.1,0.016080402010050232,515
0.1,0.015577889447236148,509
0.01,0.014070351758794009,561
0.1,0.015075376884422176,509
0.1,0.016080402010050232,511
0.01,0.015577889447236148,568
0.1,0.013567839195979925,512
0.01,0.015075376884422176,564
0.1,0.014572864321608092,511
0.01,0.014572864321608092,567
0.01,0.016080402010050232,569
0.1,0.014070351758794009,509
0.01,0.014572864321608092,569
0.01,0.014572864321608092,570
0.1,0.014070351758794009,512
0.01,0.015075376884422176,568
0.01,0.013567839195979925,564
0.1,0.014070351758794009,503
0.1,0.014070351758794009,513
0.01,0.016080402010050232,562
0.01,0.014070351758794009,562
0.01,0.015577889447236148,569
0.01,0.014070351758794009,564
0.1,0.015577889447236148,507
0.01,0.016080402010050232,561
0.01,0.016080402010050232,563
0.1,0.013567839195979925,514
0.1,0.014572864321608092,510
0.01,0.014572864321608092,570
0.01,0.015577889447236148,566
0.1,0.0170854271356784,512
0.01,0.015577889447236148,567
0.01,0.015577889447236148,564
0.01,0.015075376884422176,569
0.1,0.015075376884422176,489
0.1,0.016080402010050232,514
0.1,0.014070351758794009,515
0.1,0.015577889447236148,510
0.1,0.014070351758794009,504
0.1,0.013567839195979925,503
0.01,0.015577889447236148,563
0.01,0.014070351758794009,564
0.01,0.016582914572864427,565
0.01,0.014572864321608092,565
0.01,0.016582914572864427,568
0.01,0.015075376884422176,563
0.01,0.013567839195979925,568
0.1,0.015577889447236148,511
0.01,0.015577889447236148,570
0.1,0.015577889447236148,510
0.1,0.015075376884422176,511
0.01,0.015075376884422176,567
0.01,0.014572864321608092,570
0.01,0.014572864321608092,565
0.1,0.013567839195979925,511
0.01,0.016582914572864427,562
0.1,0.014572864321608092,502
0.01,0.015577889447236148,564
0.01,0.014070351758794009,561
0.01,0.0170854271356784,568
0.1,0.013065326633165841,510
0.01,0.014572864321608092,564
0.1,0.015075376884422176,510
0.1,0.015075376884422176,508
0.01,0.016582914572864427,572
0.01,0.013065326633165841,577
0.01,0.013065326633165841,562
0.01,0.016080402010050232,568
0.01,0.015577889447236148,565
0.01,0.016582914572864427,567
0.01,0.015577889447236148,568
0.1,0.013567839195979925,508
0.01,0.015577889447236148,571
0.1,0.014572864321608092,507
0.1,0.013567839195979925,520
0.01,0.014572864321608092,572
0.01,0.014070351758794009,562
0.1,0.014572864321608092,505
0.1,0.014572864321608092,516
0.01,0.015577889447236148,564
0.01,0.015577889447236148,567
0.1,0.015075376884422176,509
0.01,0.015075376884422176,570
0.1,0.013567839195979925,512
0.1,0.014070351758794009,513
0.1,0.014070351758794009,511
0.01,0.014572864321608092,559
0.01,0.015075376884422176,565
0.1,0.015577889447236148,509
0.1,0.014572864321608092,508
0.01,0.015075376884422176,566
0.01,0.016080402010050232,568
0.01,0.014070351758794009,566
0.01,0.015577889447236148,561
0.01,0.014572864321608092,567
0.01,0.016582914572864427,574
0.01,0.016582914572864427,563
0.01,0.014572864321608092,570
0.1,0.016582914572864427,510
0.01,0.014572864321608092,564
0.1,0.013567839195979925,507
0.1,0.015577889447236148,514
0.01,0.016080402010050232,566
0.01,0.015577889447236148,562
0.01,0.016080402010050232,566
0.01,0.015577889447236148,566
0.1,0.014070351758794009,508
0.01,0.015577889447236148,565
0.1,0.015075376884422176,504
0.01,0.015075376884422176,568
0.01,0.015577889447236148,566
0.01,0.013065326633165841,564
0.01,0.015577889447236148,567
0.01,0.015577889447236148,568
0.01,0.016582914572864427,560
0.1,0.014572864321608092,511
0.01,0.016582914572864427,562
0.01,0.013567839195979925,566
0.01,0.015577889447236148,558
0.1,0.012562814070351758,506
0.01,0.014572864321608092,571
0.01,0.015577889447236148,568
0.01,0.014572864321608092,566
0.01,0.015577889447236148,560
0.1,0.014572864321608092,513
0.01,0.015075376884422176,561
0.1,0.015075376884422176,510
0.01,0.014572864321608092,561
0.01,0.015075376884422176,567
0.01,0.016080402010050232,563
0.1,0.015075376884422176,512
0.01,0.015075376884422176,564
0.01,0.014572864321608092,564
0.1,0.016080402010050232,503
0.1,0.013065326633165841,512
0.01,0.015075376884422176,567
0.1,0.016582914572864427,516
0.1,0.014070351758794009,505
0.1,0.015577889447236148,511
0.1,0.013567839195979925,511
0.01,0.014572864321608092,566
0.01,0.014572864321608092,566
0.01,0.016582914572864427,567
0.01,0.014070351758794009,567
0.01,0.014572864321608092,564
0.01,0.012562814070351758,563
0.01,0.014070351758794009,561
0.1,0.013567839195979925,500
0.01,0.014572864321608092,564
0.01,0.014572864321608092,562
0.1,0.015075376884422176,514
0.1,0.014572864321608092,503
0.01,0.015075376884422176,567
0.1,0.017587939698492483,512
0.1,0.015075376884422176,513
0.1,0.014572864321608092,514
0.01,0.015075376884422176,568
0.1,0.015577889447236148,511
0.01,0.014070351758794009,564
0.1,0.015075376884422176,510
0.01,0.015577889447236148,569
0.1,0.014070351758794009,510
0.01,0.015577889447236148,565
0.01,0.016582914572864427,564
0.01,0.016080402010050232,570
0.1,0.014070351758794009,490
0.1,0.015075376884422176,512
0.01,0.015075376884422176,565
0.01,0.0170854271356784,567
0.01,0.0170854271356784,567
0.01,0.013567839195979925,555
0.1,0.014070351758794009,515
0.01,0.015075376884422176,567
