0.1,0.014572864321608092
0.1,0.016582914572864427
1,0.014572864321608092
0.01,0.015577889447236148
0.01,0.015075376884422176
1,0.015075376884422176
0.1,0.015577889447236148
0.1,0.014070351758794009
0.1,0.015577889447236148
0.1,0.014070351758794009
0.01,0.018090452261306456
0.1,0.014070351758794009
0.1,0.015075376884422176
0.1,0.015577889447236148
0.1,0.016080402010050232
0.1,0.0170854271356784
0.1,0.015577889447236148
0.1,0.013065326633165841
0.1,0.016080402010050232
0.1,0.014572864321608092
0.1,0.015577889447236148
0.1,0.016582914572864427
0.01,0.012562814070351758
0.1,0.014070351758794009
0.1,0.013567839195979925
1,0.016582914572864427
0.1,0.015075376884422176
0.1,0.013065326633165841
0.1,0.015075376884422176
0.01,0.015075376884422176
0.01,0.015577889447236148
0.1,0.015577889447236148
0.01,0.015577889447236148
0.1,0.013065326633165841
0.1,0.014572864321608092
0.1,0.016080402010050232
0.1,0.014572864321608092
0.01,0.015075376884422176
0.1,0.014070351758794009
0.01,0.015075376884422176
1,0.015577889447236148
0.1,0.014070351758794009
0.01,0.018090452261306456
0.1,0.015075376884422176
0.01,0.015577889447236148
0.1,0.013567839195979925
0.1,0.015075376884422176
0.01,0.016080402010050232
0.01,0.016080402010050232
0.1,0.014572864321608092
0.01,0.016582914572864427
0.1,0.014572864321608092
0.01,0.015577889447236148
0.1,0.0170854271356784
1,0.015577889447236148
0.01,0.016080402010050232
0.01,0.017587939698492483
0.1,0.014572864321608092
0.01,0.015577889447236148
1,0.016080402010050232
0.01,0.016080402010050232
0.01,0.016080402010050232
1,0.015075376884422176
0.1,0.015075376884422176
0.1,0.015577889447236148
0.1,0.013065326633165841
0.1,0.014070351758794009
0.1,0.015577889447236148
0.01,0.014070351758794009
1,0.013567839195979925
0.1,0.014572864321608092
0.01,0.015577889447236148
0.01,0.014070351758794009
0.01,0.016080402010050232
0.1,0.013567839195979925
0.01,0.015577889447236148
0.01,0.016080402010050232
0.1,0.016080402010050232
0.1,0.014070351758794009
0.1,0.014572864321608092
0.1,0.015075376884422176
0.1,0.015075376884422176
1,0.014572864321608092
0.1,0.014572864321608092
0.1,0.014572864321608092
0.1,0.016582914572864427
1,0.015577889447236148
0.01,0.016080402010050232
0.1,0.015075376884422176
0.01,0.015075376884422176
0.1,0.014572864321608092
0.1,0.012562814070351758
0.1,0.013065326633165841
0.1,0.014070351758794009
0.1,0.013567839195979925
0.1,0.014070351758794009
0.1,0.014070351758794009
0.1,0.014070351758794009
1,0.014070351758794009
0.1,0.015577889447236148
0.1,0.014070351758794009
1,0.013065326633165841
0.01,0.015075376884422176
0.1,0.013567839195979925
0.1,0.015075376884422176
0.1,0.014572864321608092
0.1,0.016080402010050232
0.1,0.015075376884422176
0.01,0.015577889447236148
0.1,0.015577889447236148
0.1,0.014070351758794009
0.01,0.015075376884422176
0.1,0.012562814070351758
0.1,0.015075376884422176
0.1,0.014572864321608092
0.01,0.016582914572864427
0.1,0.014070351758794009
0.1,0.016080402010050232
0.01,0.016582914572864427
0.1,0.016080402010050232
0.01,0.0170854271356784
